POSTCODE,LON,LAT
34555,-43.8245606,-19.8921185
34565,-43.8324331,-19.8821169
34567,-43.9433809,-19.9582794
34568,-49.2599394,-25.4484935
34575,-43.8354807,-19.8881468
34580,-43.830237,-19.8853359
34585,-43.8577316,-19.8811574
34590,-43.868983,-19.8785808
34600,-43.8612088,-19.8617562
34650,-43.8916135,-19.8690775
34661,-44.5775202,-19.875118
34680,-44.571436,-20.0705972
34700,-43.8991389,-19.8799908
34702,-44.2487763,-19.4217262
34710,-43.9045915,-19.8818403
34711,-43.9075497,-19.883681
34720,-43.8642818,-19.8430272
34730,-43.843816,-19.8341079
34735,-43.8293451,-19.8233326
34740,-43.7547317,-19.7851217
34741,-43.7091283,-19.7551283
34790,-43.8961327,-19.8805419
34800,-43.6640747,-19.8864718
34900,-46.5982369,-20.7112778
34990,-43.5801442,-19.6889559
35000,-41.9715759,-18.8793975
35001,-41.8476333,-18.805035
35002,-44.8512967,-20.1165348
35005,-45.0055975,-20.1115367
35010,-41.942148,-18.8515748
35012,-41.9540951,-18.8583277
35020,-41.9397932,-18.8570643
35022,-41.8992477,-18.8404254
35024,-41.9037391,-18.831005
35030,-41.9513958,-18.866616
35031,-41.9680856,-18.8719193
35032,-41.952941,-18.8619692
35033,-41.9526259,-18.8718764
35035,-51.472994,-25.380177
35038,-41.994935,-18.8425051
35040,-41.9963813,-18.8876775
35041,-41.6889083,-18.72425
35042,-41.9500824,-18.9084086
35043,-41.9491821,-18.8961056
35044,-41.9466077,-18.8911646
35045,-41.9599403,-18.8875214
35046,-41.9692069,-18.88703
35050,-41.9411936,-18.8798873
35051,-41.9787769,-18.8744202
35052,-41.9775639,-18.8699448
35053,-41.9707385,-18.8556602
35054,-41.9708379,-18.854186
35056,-41.9463227,-18.8451316
35057,-41.9632775,-18.8419903
35058,-41.9492956,-18.8392444
35059,-41.9472035,-18.8401753
35060,-41.9443309,-18.8465192
35061,-41.9615587,-18.8364219
35062,-41.9618889,-18.8360355
35063,-41.9655892,-18.8330625
35064,-41.9369711,-18.8453746
35065,-41.9480932,-18.9036355
35071,-43.3103542,-21.7744111
35100,-41.9781786,-18.8563737
35101,-44.2198706,-19.4770335
35102,-41.6033883,-18.6490267
35104,-41.642288,-18.6378072
35105,-42.0707833,-18.9560301
35106,-42.14116085,-18.7916213
35107,-42.24172,-18.9449883
35108,-42.3073535,-18.7560481
35109,-41.9830986,-18.6705807
35110,-41.9177184,-18.5776833
35112,-41.9070987,-18.5619865
35113,-41.5001403,-18.4400772
35114,-41.5967179,-18.3560141
35115,-42.0829328,-18.5076966
35120,-41.8611861,-19.1723224
35123,-41.8614594,-19.0704221
35125,-41.6495053,-18.9780962
35130,-42.0446506,-19.1990515
35135,-42.0806769,-19.1515298
35138,-41.9883773,-18.9839183
35140,-42.0022473,-19.2849986
35145,-42.098917,-19.2331174
35146,-42.1586404,-19.3412531
35148,-42.1094995,-19.3794038
35150,-42.5173917,-19.0746204
35154,-42.5558409,-19.452843
35156,-42.2419637,-19.1530406
35157,-42.3302897,-19.2249175
35160,-42.5512838,-19.4606426
35162,-42.5694193,-19.4522991
35163,-42.5613432,-19.439204
35164,-42.5534073,-19.4526033
35166,-42.6127358,-19.2232223
35167,-42.5453307,-19.4116715
35168,-42.6823662,-19.1772629
35169,-42.7197096,-19.052651
35170,-42.6296064,-19.4912182
35171,-42.6040065,-19.5188105
35172,-42.6349196,-19.4773274
35177,-42.8689059,-19.6334531
35180,-42.6433252,-19.5528171
35181,-42.5916201,-19.5390855
35182,-42.6454914,-19.5760757
35183,-42.6671132,-19.5660122
35184,-42.6783113,-19.5537787
35185,-42.64296,-19.6451617
35188,-42.712235,-19.61950085
35190,-42.2141114,-19.4374643
35193,-42.2592091,-19.4201281
35195,-42.4545678,-19.248485
35198,-42.4156317,-19.4154007
35199,-42.2986375,-19.601972850000003
35200,-41.079802,-19.4987064
35205,-43.7529596,-21.2215733
35220,-41.225009,-19.3966687
35225,-41.40917085,-19.3611208
35230,-41.2509674,-19.3226913
35232,-41.9642169,-18.8758694
35240,-41.4728432,-19.1750333
35246,-41.100544,-18.97024465
35248,-41.2228462,-18.9827993
35249,-41.7273541,-19.4176498
35250,-41.5397269,-18.9972815
35257,-41.9609245,-18.8429761
35258,-41.359523,-18.9166398
35260,-41.3045524,-18.7620063
35262,-42.5726542,-19.4701981
35265,-41.4822403,-18.75901415
35270,-41.3991377,-18.6588621
35275,-41.4876947,-18.5889351
35277,-41.1633222,-18.7240006
35280,-41.2338116,-18.5593512
35290,-40.9849282,-18.7756961
35298,-41.1033559,-18.4917449
35300,-42.0761517,-19.7838809
35301,-52.4155008,-25.4377333
35302,-42.1296415,-19.791688
35303,-42.1543473,-19.7730743
35304,-42.1461903,-19.7798223
35305,-42.1707395,-19.7419066
35307,-44.2449371,-21.1236624
35311,-42.1763783,-19.87885
35313,-42.1722606,-19.7423427
35318,-42.3685369,-19.5461878
35320,-42.3075214,-19.5098079
35321,-41.8421996,-19.6812825
35322,-41.9173323,-19.728185
35323,-41.9698351,-19.5981617
35324,-42.2329475,-19.6254963
35325,-42.0737608,-19.7596982
35326,-42.1336822,-19.873424
35328,-42.141594,-19.976227700000003
35330,-42.1144083,-19.5445849
35334,-41.98082955,-19.4980205
35335,-42.0139162,-19.5301221
35338,-42.10579,-19.636446
35340,-42.3177091,-19.8251626
35345,-42.4025066,-19.8320133
35348,-42.4115981,-19.7276033
35350,-42.4468546,-20.0993145
35359,-42.2484767,-20.0381108
35360,-42.527102,-20.1678983
35364,-42.3460267,-20.515595
35365,-42.473343,-20.300492
35367,-42.3420786,-20.287392
35368,-42.4842689,-20.4728906
35370,-42.6538909,-20.2246989
35380,-42.7424635,-20.3518989
35381,-44.5988762,-20.0946858
35382,-42.738726150000005,-20.2475145
35384,-42.8151209,-20.2382872
35388,-42.6085353,-20.3175273
35390,-42.6643518,-20.45541615
35400,-43.50792,-20.38626545
35420,-43.4181461,-20.3748165
35430,-42.904201,-20.4090796
35431,-42.92555215,-20.4171177
35435,-42.8988799,-20.5217399
35436,-43.009084900000005,-20.57158205
35437,-43.1982943,-20.4859633
35438,-43.1419657,-20.3633742
35439,-42.8028876,-20.4317947
35440,-42.9663918,-20.1602948
35441,-42.8403984,-20.1020494
35442,-42.8976993,-20.2446756
35444,-42.7996175,-20.5117261
35447,-43.0442372,-20.2842734
35450,-43.8007939,-20.2528525
35460,-44.1940266,-20.1466584
35470,-44.0531871,-20.3319927
35473,-44.0275018,-20.4092276
35490,-44.0664923,-20.6683486
35494,-44.3286292,-20.6578468
35495,-43.9503873,-20.6247815
35498,-43.9850085,-20.5382874
35500,-44.8924213,-20.1357787
35501,-44.904776,-20.1746816
35502,-44.8778199,-20.1067231
35503,-44.9377221,-20.1619111
35504,-44.857517,-20.1738752
35505,-44.9731738,-20.105695
35506,-45.0048679,-20.2747994
35509,-44.8907175,-20.1183232
35510,-44.7672372,-20.1873691
35514,-44.4874203,-20.3919787
35515,-45.0753719,-19.9526454
35516,-44.8515517,-19.9861651
35519,-44.9837021,-19.8733776
35520,-44.3376019,-20.3948981
35521,-44.2357883,-20.327229
35525,-44.3133759,-20.2155067
35526,-44.2246824,-20.4687374
35530,-44.7686846,-20.4401655
35534,-44.6346458,-20.540414
35536,-44.4730217,-20.5100467
35537,-44.4965932,-20.651371
35540,-44.8253447,-20.6997702
35543,-44.9862483,-20.7084395
35547,-44.8700841,-20.5586743
35550,-45.1217855,-20.4714061
35555,-45.14937385,-20.6271656
35560,-45.2890565,-20.0900806
35565,-45.2104226,-20.2609232
35570,-45.4321402,-20.4645209
35578,-45.5557682,-20.4485138
35580,-45.51017625,-20.1401785
35582,-45.6628828,-20.3724413
35585,-45.8021694,-20.4829119
35588,-45.5413129,-20.2884654
35590,-45.5338092,-20.02408005
35595,-45.6815328,-19.7919312
35600,-45.2594812,-19.7408711
35603,-45.1656768,-19.9451581
35604,-45.4123463,-19.8431932
35606,-45.2362977,-19.3440696
35610,-45.5980071,-19.4646594
35613,-45.7895032,-19.5234829
35617,-45.79448065,-19.4397245
35620,-45.4482646,-19.1553878
35621,-45.50402,-18.7811138
35622,-45.5348935,-18.9050126
35624,-45.7132554,-19.1479193
35625,-45.5585177,-19.27235755
35628,-45.3535605,-18.6032082
35640,-44.9965135,-19.2235262
35644,-44.5655908,-19.7952987
35650,-44.8915665,-19.6835912
35652,-44.5106133,-19.84469
35655,-44.7469675,-19.7314338
35657,-45.02533,-19.7147536
35659,-44.7681436,-19.8217324
35660,-44.6169965,-19.8397175
35661,-44.5954543,-19.8656028
35665,-44.5667742,-19.7953009
35666,-44.6791537,-19.5159094
35667,-44.6586814,-19.6297096
35668,-44.88952915,-19.7536593
35669,-44.74662105,-19.4418208
35670,-44.42872425,-19.9938691
35675,-44.343686,-19.96142945
35680,-44.5916993,-20.095634
35681,-44.56839595,-20.0764235
35685,-44.4235202,-20.201811
35690,-44.4328557,-19.8885352
35694,-44.55927005,-19.7077076
35695,-44.7073595,-19.9502728
35700,-44.22253445,-19.4224185
35701,-44.2371726,-19.446071
35702,-44.2094303,-19.4668633
35703,-44.2081172,-19.4364812
35705,-44.2017929,-19.4678495
35706,-43.948447,-19.2943718
35707,-44.2778439,-19.4848211
35708,-44.236224,-19.44578
35709,-44.0588749,-19.3793558
35710,-44.38792745,-19.49338
35715,-44.1573884,-19.4816044
35720,-44.0785105,-19.5600702
35730,-44.1321372,-19.5466083
35740,-44.1983197,-19.7729799
35760,-44.4478997,-19.562614
35765,-44.4540328,-19.5251401
35767,-44.0266458,-19.2364581
35770,-44.411591,-19.3023141
35773,-42.7008665,-21.3791052
35774,-44.4019777,-19.2785369
35777,-44.2482824,-19.2045013
35780,-44.3162319,-19.1225919
35785,-43.9720833,-19.0030576
35790,-44.4324613,-18.7628725
35792,-44.1978448,-19.4668046
35794,-44.90676425,-18.7524154
35796,-44.3599123,-18.730802
35797,-44.0634255,-18.6396264
35798,-44.6030884,-18.545579
35800,-43.01724085,-19.23577
35810,-43.1413876,-19.3531883
35815,-43.1749882,-19.2929825
35820,-43.3223889,-19.4160496
35830,-43.7909667,-19.5101845
35845,-43.640875,-19.26948
35850,-43.6738569,-18.8124711
35860,-43.4341645,-19.0287861
35865,-43.255336,-18.9648364
35875,-43.3800278,-19.2193205
35878,-43.1400716,-19.0854667
35880,-43.2533284,-19.2286216
35894,-42.9308442,-19.058241
35900,-43.21997,-19.6489036
35901,-43.2311882,-19.661284
35902,-43.2099258,-19.6480277
35903,-43.2188077,-19.65443
35904,-43.1927804,-19.5952548
35905,-43.436137,-19.6206165
35907,-43.378461900000005,-19.52897
35908,-43.4750347,-19.7089443
35909,-43.2290886,-19.6428613
35910,-43.1148647,-19.44815
35920,-43.0308363,-19.7657811
35930,-43.1727593,-19.8134818
35931,-43.1804987,-19.8400068
35932,-43.1788965,-19.8506461
35935,-43.3562775,-19.8255223
35938,-43.0893756,-19.8279726
35940,-43.1656166,-19.9289608
35950,-43.0600712,-20.1119934
35960,-43.4091017,-19.9656256
35969,-43.4063624,-20.0748199
35970,-43.483227,-19.9395462
35984,-42.7712474,-19.8401673
35986,-42.7062293,-19.9250867
35990,-43.2208906,-19.6318966
35991,-43.2298551,-19.6621542
35995,-42.9647376,-19.8705743
36000,-43.4234988,-21.6631298
36005,-43.3452395,-21.7328963
36010,-43.3465249,-21.7605624
36013,-43.3454329,-21.7595432
36015,-43.3521498,-21.7571326
36016,-43.3526634,-21.7620969
36020,-43.3407307,-21.7623447
36021,-43.3416774,-21.7754558
36025,-43.3506036,-21.7712221
36026,-43.3533212,-21.7784222
36030,-43.3458027,-21.7842312
36031,-43.3500682,-21.787499
36032,-43.3537871,-21.7964077
36033,-43.3636428,-21.7898252
36035,-43.3522746,-21.7506506
36036,-43.3514888,-21.7554558
36037,-43.3783733,-21.7725801
36038,-43.3854201,-21.7785605
36039,-43.3978686,-21.7946412
36041,-43.1900148,-21.8304181
36042,-41.9442118,-18.9099205
36045,-43.3533155,-21.743856
36046,-43.3616697,-21.7371965
36047,-43.3525963,-21.7226632
36048,-43.3491412,-21.6908236
36050,-43.3475993,-21.7389532
36051,-43.3503943,-21.7425598
36052,-43.3443322,-21.7474258
36056,-47.9890321,-19.7392593
36058,-41.953144,-18.8374843
36060,-43.3428619,-21.7501893
36061,-43.3347063,-21.7528628
36062,-43.3418554,-21.7567768
36066,-47.9412436,-19.7364722
36070,-43.3375455,-21.7604799
36071,-43.3147131,-21.7710433
36072,-43.2917087,-21.770716
36073,-43.302002,-21.7920865
36076,-43.293691,-21.7688997
36080,-43.3686593,-21.7450772
36081,-43.3924101,-21.7356918
36082,-43.3895733,-21.741954
36083,-43.405763,-21.742057
36085,-43.4098505,-21.7159608
36087,-43.4373514,-21.705785
36088,-43.4445482,-21.7051096
36090,-43.4320986,-21.6875593
36091,-43.4417614,-21.6946848
36092,-43.4427482,-21.6815899
36100,-43.351758,-21.7854289
36101,-43.605579,-21.7609707
36102,-43.2633843,-21.8073844
36103,-43.4856533,-21.5830267
36104,-43.1986233,-21.8141383
36105,-43.4562417,-21.6478683
36106,-43.6179714,-21.7088562
36107,-43.540257,-21.8631945
36108,-43.5097682,-21.5503165
36110,-43.2205202,-21.6736708
36120,-43.3176756,-21.8728178
36123,-43.3146438,-21.9621619
36126,-43.44081,-21.9619733
36130,-43.8298853,-22.08646
36131,-43.3489033,-21.7886233
36132,-43.7037161,-21.9576948
36135,-44.0933416,-22.148209
36140,-43.8064374,-21.8408055
36145,-43.9377745,-21.8755433
36146,-44.1058215,-21.6020679
36148,-43.7457412,-21.7064103
36150,-43.1264279,-21.4740936
36151,-43.3453825,-21.7344106
36152,-43.2009294,-21.5372659
36155,-43.2708198,-21.5885426
36157,-43.3163988,-21.5053509
36160,-43.0492571,-21.3576498
36162,-42.5505387,-19.4737246
36165,-43.2480006,-21.3599386
36170,-43.02685165,-21.27225895
36171,-42.6207636,-19.4926625
36180,-43.1775268,-21.2685869
36185,-43.21519305,-21.1599992
36190,-43.3404013,-21.1974442
36195,-43.4173005,-21.2882886
36200,-43.7687682,-21.2180479
36201,-43.8050101,-21.2278832
36202,-43.7814354,-21.2191601
36203,-43.7719094,-21.2070242
36204,-43.7664571,-21.2154469
36205,-43.764584,-21.2245577
36207,-43.7058086,-21.2012465
36208,-43.624669,-21.3020007
36209,-43.9812098,-21.2908007
36210,-43.5179364,-21.1473418
36212,-43.9731764,-21.1918864
36213,-44.0245591,-21.1090496
36215,-43.5596942,-21.2455413
36217,-43.6259275,-21.18748165
36220,-43.751551,-21.3200029
36225,-43.9636638,-21.4342482
36227,-44.1921421,-21.467717
36230,-43.7570461,-21.6061993
36235,-43.9146076,-21.5642405
36240,-43.5519853,-21.4583652
36250,-43.4589946,-21.3387131
36255,-43.378831,-21.3385545
36260,-43.41289,-21.019563
36265,-43.3659391,-20.90979315
36270,-43.7559661,-21.0638483
36272,-43.7644682,-21.1478187
36275,-43.5829108,-21.0273263
36280,-43.8026834,-20.9531533
36290,-43.61558,-20.9237635
36300,-44.2674233,-21.1506617
36301,-44.2520357,-21.1307336
36302,-44.2350834,-21.1181304
36304,-44.4948,-21.3407717
36305,-44.2433102,-21.1218991
36306,-44.2240413,-21.1078262
36307,-44.2467557,-21.1281965
36309,-44.2644414,-21.1388372
36315,-44.3298988,-21.1889658
36316,-44.4144363,-21.2436198
36317,-44.3801067,-21.1267383
36318,-44.3163033,-21.3057697
36319,-44.1219258,-21.2929178
36320,-44.0790557,-21.0563906
36325,-44.170932,-21.1110352
36327,-43.5531122,-22.7227821
36328,-44.2257191,-21.1199989
36330,-44.221951,-21.02487215
36335,-44.3250656,-21.0239654
36340,-44.236745,-20.9190435
36345,-44.0745422,-20.9161507
36350,-44.5109145,-20.9122933
36360,-44.4750197,-21.1292099
36370,-44.6147863,-21.2181701
36373,-43.5571521,-22.7354304
36390,-44.6599437,-21.297375
36400,-43.7856103,-20.6636622
36402,-43.8416463,-16.7428057
36415,-43.8567723,-20.5043446
36420,-43.6927669,-20.5235354
36422,-43.9310175,-20.7947443
36424,-43.8834367,-20.7414326
36426,-43.8078062,-20.8269106
36428,-43.7377883,-20.874815
36430,-43.6770391,-20.7886704
36440,-43.6103633,-20.67175
36443,-48.2026034,-18.6361772
36450,-43.4984764,-20.6875918
36455,-43.4721422,-20.7892174
36460,-43.4781349,-20.8579936
36470,-43.3453651,-20.7950908
36475,-43.1823304,-20.767756
36480,-43.2992952,-20.6724419
36500,-42.9433186,-21.117409
36502,-45.4578464,-22.4386805
36510,-42.8652463,-21.2008081
36512,-43.0226762,-21.172153
36513,-43.1872203,-20.9825899
36515,-42.7969449,-21.1500537
36520,-42.8373666,-21.0095451
36525,-42.7200387,-21.0061426
36530,-42.8355248,-20.9210197
36540,-43.1023183,-20.9148244
36542,-43.2451786,-20.8483028
36544,-42.9792726,-20.8717823
36546,-43.0045485,-20.9891535
36550,-42.8027647,-20.8562339
36555,-42.6536221,-20.8398036
36560,-42.7922551,-20.788245
36570,-42.8813026,-20.7527212
36576,-43.0873849,-20.6712294
36580,-42.85700125,-20.6512525
36585,-42.7161287,-20.5967441
36590,-42.7192867,-20.7080978
36592,-42.619059,-20.6869117
36594,-42.5238157,-20.6655196
36600,-43.0670274,-21.7199423
36604,-43.018529,-21.6249733
36606,-43.0404497,-21.7276174
36608,-42.9606884,-21.6956767
36610,-43.1214527,-21.8403991
36620,-43.1676671,-21.951375
36630,-43.0571048,-22.0037956
36640,-43.0059238,-21.8641643
36650,-42.9446807,-21.7990425
36660,-42.697196,-21.8734653
36661,-44.5893818,-19.8628003
36670,-42.8143208,-21.757098
36680,-43.0146195,-21.536925
36690,-42.9653832,-21.4597699
36700,-42.6418374,-21.5283555
36701,-51.4429594,-23.408378
36710,-42.8360329,-21.6133608
36720,-42.5386947,-21.7731277
36725,-42.4617397,-21.7408253
36730,-42.3478036,-21.6581441
36740,-42.4711763,-21.5242312
36750,-42.3158237,-21.3764363
36760,-42.4777421,-21.3644914
36770,-42.6900481,-21.3876784
36771,-42.6881454,-21.4069285
36772,-42.6011497,-21.4134696
36773,-42.6467683,-21.314465
36774,-42.5829895,-21.4492529
36776,-42.6220758,-21.4102889
36777,-42.6673983,-21.401895
36779,-42.7278041,-21.2958737
36780,-42.8631339,-21.3108337
36784,-42.81236,-21.3189283
36788,-42.8172392,-21.4170282
36790,-42.613914,-21.1958733
36793,-42.6357239,-21.06674035
36795,-42.5547832,-21.2871213
36800,-42.0320025,-20.7312298
36810,-42.2702953,-20.7895496
36815,-42.302745,-20.7108167
36820,-42.14572025,-20.6048467
36828,-42.2054538,-20.5050212
36830,-41.9122905,-20.6453016
36832,-41.9224865,-20.6971509
36834,-41.9072899,-20.524408
36840,-42.0129538,-20.8046499
36844,-42.0273,-20.9069538
36847,-42.1553178,-20.8314366
36850,-42.1113967,-21.0178012
36855,-42.186558,-21.0950006
36860,-42.2132482,-21.1539984
36870,-42.267214,-21.2483126
36878,-42.5104792,-20.9799989
36880,-42.3753948,-21.1310703
36893,-42.3459115,-20.8892235
36895,-42.2461118,-20.8675945
36900,-42.0387264,-20.2530061
36901,-43.2297435,-19.6598613
36909,-44.2727512,-21.13838525
36910,-42.2540273,-20.3911616
36918,-42.1542949,-20.3922701
36920,-41.9797168,-20.2434991
36923,-42.08996,-20.4381429
36925,-42.266277,-20.172484
36930,-42.0036925,-20.0639667
36931,-43.3473304,-21.8048979
36940,-41.9246178,-20.1055391
36947,-41.6924492,-19.9292293
36950,-41.7168915,-19.79963585
36951,-43.3409545,-21.7320768
36953,-41.6150383,-19.7611002
36955,-41.4403933,-19.8421483
36960,-41.6287946,-19.6178844
36970,-41.9551647,-20.3543233
36971,-43.3193362,-21.7666761
36972,-41.8740492,-20.2565552
36974,-41.7980905,-20.17949165
36976,-41.9616299,-20.4305049
36979,-41.87206,-20.4463783
36980,-41.6173983,-20.1513895
36983,-43.4034097,-21.7485259
36985,-41.6864694,-20.0432144
36990,-41.7489195,-20.005478
36998,-47.9781017,-16.3638817
37000,-46.6266303,-20.7225409
37002,-45.4385446,-21.5563541
37004,-45.429185,-21.5579069
37005,-45.4141826,-21.5407197
37006,-45.4372881,-21.5663515
37007,-45.4288324,-21.5410996
37010,-45.4454291,-21.5621336
37012,-45.4487368,-21.5638749
37014,-45.4436591,-21.5532545
37018,-45.4439542,-21.5454059
37020,-45.4334822,-21.5517312
37022,-45.4309558,-21.551411
37024,-45.4451108,-21.5453769
37026,-45.438555,-21.5667807
37030,-45.4571197,-21.55858105
37031,-45.461886,-21.5585808
37034,-45.4543352,-21.5396903
37036,-45.4582786,-21.5362318
37037,-45.4527074,-21.5256563
37038,-45.5055297,-21.5412188
37040,-45.4423892,-21.5454793
37044,-45.4216417,-21.5556803
37047,-45.4216235,-21.5701127
37048,-45.4212158,-21.568495
37052,-45.4348994,-22.438014
37056,-45.4242353,-21.5784255
37060,-45.4248835,-21.5822183
37062,-45.427889,-21.5823886
37064,-45.43145505,-21.58603645
37068,-45.4394293,-21.5887097
37070,-45.4467403,-21.5941476
37072,-45.4470233,-21.5976985
37074,-45.4570689,-21.588978
37077,-45.4562772,-21.584872
37100,-45.4315772,-21.5694317
37110,-45.5678766,-21.6088764
37113,-43.8393248,-22.4670983
37115,-46.3668501,-21.3211795
37120,-45.7355187,-21.5488735
37130,-45.9504568,-21.4225337
37134,-46.1957362,-21.5173043
37136,-46.0451401,-21.5494233
37138,-45.82972365,-21.4132695
37140,-46.1463726,-21.3596235
37145,-46.1439806,-21.2524739
37148,-46.2048277,-21.0966863
37150,-46.1215605,-20.97097425
37160,-45.7607126,-21.2371743
37165,-45.8317857,-21.1087891
37170,-45.5609498,-21.0948437
37171,-42.6174338,-19.4957728
37175,-45.8265738,-20.9409822
37177,-45.9181854,-20.7649981
37190,-45.5133061,-21.3706036
37195,-45.5069152,-21.2525035
37200,-45.0002339,-21.2452674
37205,-44.9244332,-21.1724768
37210,-44.84861665,-21.292515
37215,-44.9202381,-21.4012843
37220,-44.7570321,-21.0333252
37223,-44.7489314,-21.1521912
37225,-45.2202783,-21.4607774
37235,-45.4378497,-21.1876338
37240,-44.9033791,-21.5111519
37245,-44.6436653,-21.4895953
37248,-45.4270331,-21.5670206
37250,-45.2363473,-21.2364275
37260,-45.087725,-21.0956193
37262,-44.9234662,-20.9456135
37264,-45.06021055,-21.1840106
37267,-45.1818106,-21.0226665
37270,-45.2749809,-20.894657
37273,-45.3921988,-20.9428755
37275,-45.5183568,-20.8709663
37278,-45.1278592,-20.90333475
37280,-45.2747288,-20.7715994
37300,-44.3090793,-21.7389528
37302,-46.6229424,-20.7316769
37305,-44.3335266,-21.4821746
37310,-44.1880926,-21.9495963
37325,-44.1636533,-22.5364702
37330,-44.2358024,-22.2086593
37340,-44.4555017,-22.196605
37350,-44.32036305,-22.0268806
37360,-44.2544376,-21.9145955
37370,-44.4457039,-21.7018061
37400,-45.4036476,-21.8347071
37404,-45.496914,-22.4250563
37405,-45.5408045,-21.7585346
37408,-48.2450523,-18.923271
37410,-45.2555989,-21.6949088
37414,-45.0709455,-21.5847027
37418,-44.9838872,-21.7217169
37420,-45.2946942,-21.8552787
37430,-45.0889585,-21.8817732
37440,-44.9325679,-21.979947
37443,-44.88683,-21.9611139
37445,-44.8102516,-21.834441
37447,-44.6033856,-21.6815979
37450,-44.607423,-21.9795051
37452,-44.515031,-21.8883172
37454,-44.5175999,-21.90899445
37456,-44.4659809,-22.0015014
37458,-44.6430447,-22.1723833
37460,-44.9696059,-22.3881149
37464,-44.9363139,-22.2982715
37465,-45.0929597,-22.3326498
37466,-44.8659437,-22.2825925
37467,-44.9805218,-22.2182087
37468,-44.9695561,-22.1954772
37470,-45.0552117,-22.1176852
37472,-45.1303894,-22.1232504
37474,-45.159355,-22.2481117
37476,-45.2653335,-22.2102458
37478,-45.0428041,-22.0583548
37480,-45.3484193,-21.9745656
37484,-45.5413132,-22.066034
37485,-45.2904142,-21.9981852
37488,-45.2631163,-22.0697182
37490,-45.5933946,-21.8951705
37496,-45.7903911,-21.8773356
37498,-45.7008916,-21.7924635
37500,-45.4699933,-22.4289023
37501,-45.4544751,-22.4330905
37502,-45.4538842,-22.4262255
37503,-45.4686621,-22.4325087
37504,-45.4603581,-22.4318854
37505,-45.4590023,-22.4281792
37508,-45.5397083,-22.3972012
37510,-45.5267938,-22.3303604
37511,-45.497041,-22.5285666
37512,-45.376735,-22.5359898
37514,-45.2595739,-22.3922875
37516,-45.1652727,-22.4495538
37517,-45.3709115,-22.3098839
37520,-45.4661791,-22.2473999
37524,-45.5142567,-22.1191336
37527,-45.4545072,-22.1604265
37530,-45.6164322,-22.474983
37540,-45.7061198,-22.24413585
37542,-46.0183502,-22.4629477
37545,-45.780274,-22.3547808
37548,-45.7972608,-22.4157863
37550,-45.9321317,-22.2360066
37556,-45.6973354,-22.043048
37557,-46.0416902,-22.1523996
37558,-46.16332085,-22.16446415
37559,-46.1902577,-22.0974118
37560,-45.836761,-22.0288383
37563,-46.0984991,-22.3706965
37564,-46.162979,-22.2714941
37566,-45.9520991,-22.045497
37567,-45.7566061,-22.1609794
37568,-45.9285554,-21.9328821
37570,-46.3705613,-22.2797481
37576,-46.3260248,-22.3200696
37578,-46.3486752,-22.4426545
37580,-46.5717861,-22.4298957
37590,-46.6136844,-22.2853768
37596,-46.6164253,-22.1996078
37600,-46.0579039,-22.6105489
37604,-45.4317377,-21.5870262
37605,-46.016921,-22.630838
37610,-46.1491757,-22.4659788
37615,-46.1804379,-22.5849816
37620,-46.3618956,-22.6136136
37630,-46.3742663,-22.7309667
37640,-46.31879,-22.854007
37650,-46.1354281,-22.7592224
37655,-46.2222576,-22.7675027
37660,-45.7797672,-22.5522435
37670,-45.9219749,-22.5528179
37680,-45.8452783,-22.6590126
37690,-45.7447361,-22.7504726
37700,-46.5708965,-21.8035438
37701,-46.5668915,-21.7904502
37702,-46.5385653,-21.7878817
37703,-46.5347967,-21.7903658
37704,-46.5512241,-21.7915324
37705,-46.5448939,-21.8095275
37706,-46.5365165,-21.8077655
37708,-46.5116111,-21.8029156
37709,-46.5085016,-21.7966809
37710,-46.5106683,-21.8031132
37713,-46.5803207,-21.8420431
37714,-46.5599039,-21.8320847
37716,-46.5856905,-21.7921391
37718,-46.4764208,-21.80995915
37720,-46.3963119,-21.6458542
37724,-46.5490721,-21.8013561
37730,-46.2457855,-21.7106992
37740,-46.3863768,-21.7290141
37750,-45.920249,-21.6812486
37757,-45.9677494,-21.7820955
37760,-45.8421498,-21.7780754
37770,-46.5621282,-21.8047338
37775,-46.333863,-22.0308838
37780,-46.3875186,-21.914524
37790,-46.4390115,-22.0624877
37794,-46.5510693,-21.788965
37795,-46.5750816,-22.07420645
37800,-46.7182176,-21.3075838
37805,-46.5778498,-21.2524047
37810,-46.7922654,-21.3057814
37820,-46.9395034,-21.3628658
37855,-46.618759,-21.1314288
37860,-46.4185587,-21.12445115
37880,-46.3969688,-21.4716571
37890,-46.5235027,-21.3672711
37900,-46.6099146,-20.7182077
37901,-46.5994064,-20.7273972
37902,-46.6167489,-20.72035
37903,-46.6145889,-20.7165222
37904,-46.6140228,-20.7188731
37905,-46.7141761,-20.8502405
37906,-46.6293771,-20.7052906
37909,-46.6055933,-20.718001
37910,-46.8493014,-20.3468484
37920,-46.5061849,-20.6340431
37922,-46.366728,-20.33425
37925,-45.9634202,-20.4698421
37926,-45.9022751,-20.2882528
37928,-46.3676688,-20.2465464
37930,-46.0489657,-20.6158075
37933,-57.6538683,-19.0045141
37940,-46.3886543,-20.8620645
37945,-46.3131704,-20.7191523
37947,-45.4173243,-21.5713916
37948,-46.5197015,-21.0172209
37950,-46.9863642,-20.9144623
37955,-47.049307,-21.0797968
37956,-45.4239028,-21.5779455
